Rank	Organism	Nucleotides	Entries
5941	Cavenderia fasciculata	31136614	68
5942	Zymoseptoria ardabiliae STIR04_1.1.2	31136334	705
5943	Chrysoperla zastrowi sillemi	31135916	35061
5944	Xanthomonas arboricola pv. juglandis	31129902	939
5945	Viola acuminata	31129764	43806
5946	Talaromyces marneffei	31111478	3084
5947	Prionyx kirbii	31104931	21717
5948	Psenulus fuscipennis	31102828	24434
5949	Bifidobacterium animalis	31102331	654
5950	Cunninghamella bertholletiae B7461	31100047	880
5951	Penicillium vulpinum	31089066	702
5952	Anthophora plumipes	31088159	29962
5953	Cordyceps tenuipes	31087252	906
5954	Pohlia nutans	31077100	43412
5955	Aspergillus saccharolyticus JOP 1030-1	31063439	229
5956	Lichtheimia ramosa	31056229	521
5957	Cerianthus borealis	31031571	73507
5958	Citrobacter werkmanii	31024715	265
5959	Herpetomonas muscarum	31023612	10398
5960	Aspergillus thermomutatus	31020039	770
5961	Bacillus marisflavi	31012916	588
5962	Leishmania turanica	31009254	1822
5963	Heterobasidion annosum 03012	31009201	2415
5964	Heterodontonyx sp. AD-2014	31003498	19941
5965	Eleusine multiflora	30998410	29424
5966	Salpingoeca helianthica	30998147	27020
5967	Larix kaempferi	30988725	57841
5968	Leishmania aethiopica L147	30987240	1758
5969	Diprion pini	30980965	24224
5970	Acytostelium subglobosum LB1	30977031	371
5971	Emmonsia parva UAMH 139	30969503	3706
5972	Saccharolobus solfataricus	30967275	592
5973	Leishmania panamensis MHOM/COL/81/L13	30965649	3163
5974	Justicia gendarussa	30960247	46714
5975	Zymoseptoria ardabiliae STIR04_1.1.1	30957533	769
5976	Orasema simulatrix	30954012	26802
5977	Pseudomonas fulva	30928647	504
5978	Sycophila biguttata	30922420	25397
5979	Photobacterium iliopiscarium	30914966	909
5980	Amycolatopsis mediterranei	30905187	477
5981	Agaricus bisporus var. bisporus	30899729	129
5982	Coniochaeta hoffmannii	30899398	968
5983	Talaromyces atroroseus	30893749	109
5984	Leishmania gerbilli	30886265	1326
5985	Leishmania panamensis	30876255	227
5986	Moelleriella libera RCEF 2490	30871875	97
5987	Idiomarina sp.	30854418	1351
5988	Naegleria lovaniensis	30851649	139
5989	Syncephalastrum racemosum	30846598	187
5990	Caulobacter vibrioides	30838098	1637
5991	Cybister lateralimarginalis	30834913	31420
5992	Tolypocladium sp. Salcha MEA-2	30833522	45
5993	Dryudella pinguis	30803464	19090
5994	Fragaria vesca	30794444	45929
5995	Ceratocystis eucalypticola	30785356	1071
5996	Leishmania arabica	30785264	1547
5997	Apiotrichum laibachii	30754124	148
5998	Paramecium caudatum	30731982	1006
5999	Veronica panormitana	30731702	41459
6000	Streptomyces avermitilis MA-4680 = NBRC 14893	30722517	564
6001	West Nile virus	30706215	21290
6002	Pachycrepoideus vindemmiae	30697800	30598
6003	Emmonsia crescens UAMH 3008	30697411	1734
6004	Coprinus comatus	30696494	4609
6005	Phellinus lamaoensis	30688112	78
6006	Toxorhynchites sp. Toxo	30684246	19586
6007	Histoplasma capsulatum NAm1	30656846	2878
6008	Dimargaris cristalligena	30655061	2247
6009	Photobacterium damselae	30642498	1533
6010	Cutibacterium avidum	30641258	435
6011	Lachesilla contraforcepeta	30640056	29571
6012	Penicillium oxalicum JU-A10-T	30639660	482
6013	Leptomonas pyrrhocoris	30635127	306
6014	uncultured Olsenella sp.	30625519	2602
6015	Salinibacter ruber	30611497	364
6016	Ceratocystis cacaofunesta	30604294	627
6017	Pseudogymnoascus pannorum var. pannorum	30578003	650
6018	Listeria innocua	30567027	3831
6019	Agaricus bisporus var. bisporus H97	30553794	17
6020	Microbacterium sp.	30532807	3395
6021	Plasmodium falciparum 365.1	30531983	8878
6022	Mrakia blollopis	30529018	240
6023	Liposcelis bostrychophila	30528217	33912
6024	Leishmania sp. MAR LEM2494	30528164	628
6025	Centaurea solstitialis	30526511	40480
6026	Chitinophagaceae bacterium	30520585	3682
6027	Entamoeba dispar SAW760	30503664	13553
6028	Leishmania enriettii	30487578	1226
6029	Brachyptera vera	30483958	55568
6030	Nitzschia palea	30482765	16191
6031	Mellinus arvensis	30457641	21653
6032	Metarhizium album ARSEF 1941	30449065	257
6033	Merodon equestris	30437187	24099
6034	Amanita jacksonii TRTC168611	30432420	5557
6035	Clostridium saccharobutylicum	30409744	208
6036	Pagasa sp. AD-2014	30390488	31317
6037	[no name:6085]	30381820	27128
6038	Geomydoecus ewingi	30368831	28430
6039	Occasjapyx japonicus	30365187	26253
6040	Phialophora attae	30363635	131
6041	Coprococcus comes	30349527	609
6042	Euura ribesii	30340116	25404
6043	Penicillium verrucosum	30333779	1890
6044	Phlebopus portentosus	30332974	338
6045	Verticillium alfalfae VaMs.102	30329394	4148
6046	Epipyxis sp. PR26KG	30326181	43630
6047	Bipolaris maydis	30321816	29776
6048	Stevia rebaudiana	30287619	35977
6049	Histoplasma capsulatum G186AR	30284370	360
6050	Pseudogymnoascus destructans M1379	30282683	5304
6051	Andricus quercuscalicis	30279950	22698
6052	Pseudogymnoascus sp. VKM F-103	30255792	1794
6053	Creoxylus spinosus	30253312	42808
6054	Euphorbia lathyris	30242550	23845
6055	Citromicrobium sp.	30231425	1110
6056	Metschnikowia colocasiae	30227537	2326
6057	Bacillus stratosphericus	30219212	1334
6058	Tolypocladium inflatum NRRL8044	30217656	194
6059	Serratia rubidaea	30212616	457
6060	Trypanosoma theileri	30208162	984
6061	Plecoglossus altivelis altivelis	30198596	63746
6062	Methana parva	30195383	44487
6063	Populus nigra	30191142	55009
6064	Isonychia bicolor	30179983	38759
6065	Candidatus Nealsonbacteria bacterium	30176991	4199
6066	Claviceps microcephala	30167367	1723
6067	Pseudogymnoascus verrucosus	30166658	326
6068	Ceratocystis fimbriata CBS 114723	30159987	399
6069	Plasmodium falciparum 398.1	30157280	875
6070	Plasmodium brasilianum	30155887	1034
6071	Balansia obtecta B249	30153538	1552
6072	Menopon gallinae	30147018	25152
6073	Penicillium oxalicum 114-2	30143768	345
6074	Heliconius timareta ssp. NG-2008	30134152	54309
6075	Trachyaretaon brueckneri	30131574	34927
6076	Gorytes laticinctus	30130762	20353
6077	Geosmithia putterillii	30128743	381
6078	uncultured Pseudomonas sp.	30128370	59898
6079	Nitrosospira multiformis	30113795	426
6080	Antheraea yamamai	30112081	44629
6081	Campylobacter hyointestinalis subsp. hyointestinalis	30112041	759
6082	Fukomys darlingi	30108502	9814
6083	Pseudogymnoascus sp. 24MN13	30107700	4315
6084	Gynandropsis gynandra	30088190	36048
6085	Kocuria rhizophila	30088137	2175
6086	Physalia physalis	30084147	42161
6087	Acidimicrobiia bacterium	30081820	5350
6088	Enhygromyxa salina	30076257	848
6089	Dothistroma septosporum NZE10	30073546	151
6090	Trichosporon akiyoshidainum	30049094	1080
6091	Gymnomerus laevipes	30043104	21735
6092	Pseudomonas prosekii	30028183	541
6093	Coniochaeta pulveracea	30023200	857
6094	Phyllodes eyndhovii	30018830	30344
6095	Bifidobacterium moukalabense	30012024	293
6096	Lotus corniculatus	30001073	45883
6097	Rhizopus stolonifer	29996484	8350
6098	Takydromus sexlineatus	29993574	22151
6099	Escovopsis sp. Ae733	29977691	25
6100	Stramenopiles sp. TOSAG41-1	29969996	10087
6101	Cladophialophora carrionii	29954364	298
6102	Cercospora sojina S9	29949529	1804
6103	Dasypoda hirtipes	29945986	22777
6104	Bacillus cellulasensis	29944009	105
6105	Dothistroma pini CBS 116487	29942148	1076
6106	Influenza B virus	29935479	19457
6107	Mycoplasma bovis	29925174	3903
6108	Boletus speciosus	29920020	4336
6109	Escovopsis sp. Ae724	29914325	17
6110	Human rotavirus A	29897872	26002
6111	Culex tarsalis	29889231	18432
6112	Exophiala alcalophila	29884927	66
6113	Acidomyces richmondensis BFW	29881638	3165
6114	Phanerochaete chrysosporium RP-78	29881517	1329
6115	Mycosphaerella populi pn0402	29879407	2925
6116	Clostridium acetobutylicum	29860181	1507
6117	Geosmithia flava	29854807	1860
6118	Aproceros leucopoda	29851897	20039
6119	Hemimerus sp. AD-2014	29842289	61303
6120	Prorocentrum minimum	29820954	17047
6121	Hypocrella siamensis	29817740	2561
6122	Penicillium chrysogenum KF-25	29812012	1577
6123	Thioalkalivibrio sp.	29783263	4508
6124	Retiboletus ornatipes	29777769	5265
6125	Streptococcus agalactiae serogroup III	29773501	618
6126	Cercopis vulnerata	29770596	33875
6127	Byssochlamys spectabilis No. 5	29762401	1053
6128	Hartaetosiga gracilis	29761980	20678
6129	Wickerhamiella versatilis	29730685	2334
6130	Osmerus mordax	29729880	38264
6131	Clarireedia homoeocarpa LT30	29725518	31623
6132	Taraxacum officinale	29714127	41972
6133	Emmonsia sp. CAC-2015a	29708924	4444
6134	Inocellia crassicornis	29705294	36387
6135	Eucera nigrescens	29702886	32755
6136	Phlebiopsis gigantea 11061_1 CR5-6	29698038	1892
6137	Phaeobacter piscinae	29693638	99
6138	Salpingoeca punica	29689849	33295
6139	Amphizoa insolens	29680294	23625
6140	Epichloe gansuensis var. inebrians E818	29675754	4996
6141	Salmonella enterica subsp. enterica serovar Rissen	29657912	1507
6142	Streptococcus cristatus	29655768	1685
6143	Thielaviopsis euricoi	29649754	53
6144	Tilletia caries	29648968	3066
6145	Streptomyces bikiniensis	29646364	3151
6146	Picocystis sp. ML	29646247	318
6147	Oodera sp. AD-2014	29641880	25039
6148	[no name:1697390]	29630988	589
6149	Dickeya dianthicola	29624446	1003
6150	Campodea augens	29608158	64153
6151	Aureobasidium pullulans EXF-150	29585801	209
6152	Thermomucor indicae-seudaticae	29581556	1970
6153	Syncephalastrum racemosum B6101	29568285	1035
6154	Syncephalastrum monosporum B8922	29565430	1284
6155	Ralstonia mannitolilytica	29551266	266
6156	Alternaria brassicicola ATCC 96836	29536471	3280
6157	Rhizopogon vulgaris	29526874	7176
6158	Exophiala sideris	29520940	128
6159	Aspergillus pseudoterreus	29520485	279
6160	Thielaviopsis ethacetica	29509127	152
6161	Amphipsocus japonicus	29491651	29210
6162	Paracoccidioides brasiliensis Pb18	29473692	559
6163	Arge berberidis	29467608	22301
6164	Plasmodium falciparum 383.1	29458568	1726
6165	Pseudogymnoascus pannorum var. pannorum M1372	29455898	971
6166	Andrena vaga	29440298	25601
6167	Thelephora aurantiotincta	29413626	9340
6168	Burkholderiales bacterium	29405850	1713
6169	Streptomyces antibioticus	29398238	622
6170	Mesorhizobium plurifarium	29397152	611
6171	Epeolus variegatus	29377746	23639
6172	Eristalis pertinax	29361019	25492
6173	Dastarcus helophoroides	29358651	42599
6174	Scutelleridae sp. AD-2014	29353446	31850
6175	Elusimicrobia bacterium	29347137	2325
6176	Cokeromyces recurvatus B5483	29343587	2637
6177	Xanthomonas translucens pv. graminis	29339238	1951
6178	Cordulegaster boltonii	29335981	30593
6179	Reticulitermes flavipes	29321644	51124
6180	Aspergillus fumigatus Z5	29303499	569
6181	Centrotus cornutus	29293633	40511
6182	Gentiana macrophylla	29279351	43078
6183	Aspergillus terreus NIH2624	29255258	281
6184	Macrohectopus branickii	29241733	46313
6185	Ceratocystis platani	29240235	1302
6186	Licmophora abbreviata	29217857	7739
6187	Pedospumella encystans	29201678	40539
6188	Ralstonia pseudosolanacearum	29192426	701
6189	Leuconostoc mesenteroides subsp. mesenteroides	29182814	1458
6190	Pseudapis diversipes	29179251	21955
6191	Ruminococcus bromii	29170986	497
6192	Prosarthria teretrirostris	29167719	45677
6193	Eucera nigriceps	29163852	25922
6194	Phycisphaeraceae bacterium	29160688	2634
6195	Choanephora cucurbitarum	29145119	2886
6196	Pseudomonas trivialis	29131989	258
6197	Aspergillus fumigatus A1163	29098924	140
6198	Sirex noctilio	29098804	27379
6199	Nysson niger	29098497	22506
6200	Melissococcus plutonius	29077552	262
6201	Byssochlamys sp. BYSS01	29074643	394
6202	Odynerus spinipes	29068555	24888
6203	Pseudonocardia autotrophica	29056226	339
6204	Larinus minutus	29055575	29726
6205	Diglyphus isaea	29054296	26638
6206	Miscanthus lutarioriparius	29040278	18254
6207	Coccidioides immitis RS	29025054	18
6208	Salmonella enterica subsp. enterica serovar London	29015176	905
6209	Tilletia controversa	28997764	3850
6210	Palarus histrio	28996658	17036
6211	Salmonella enterica subsp. enterica serovar Urbana	28993059	969
6212	Streptococcus oralis subsp. tigurinus	28989990	332
6213	Aspergillus fumigatus Af293	28982878	164
6214	Photobacterium leiognathi	28982863	1114
6215	Geocoris sp. AD-2014	28981020	36872
6216	Cladophialophora carrionii CBS 160.54	28979941	102
6217	Claviceps paspali RRC 1481	28974307	2304
6218	Megalodontes cephalotes	28954422	23152
6219	Paenibacillus lautus	28952671	484
6220	Matsumuraiella radiopicta	28942138	25228
6221	Corydalinae sp. KMRSPBM-2012	28939054	56979
6222	Haemulon macrostomum	28938742	66300
6223	Epsilonproteobacteria bacterium	28934902	3295
6224	Sphaerulina musiva SO2202	28917357	458
6225	Heteropsilopus ingenuus	28913077	41999
6226	[Ruminococcus] torques	28903349	677
6227	Aspergillus fumigatus AF210	28902779	447
6228	Capronia epimyces CBS 606.96	28889638	18
6229	Human orthopneumovirus	28887555	12298
6230	Zancudomyces culisetae	28879946	2045
6231	Rhodobacterales bacterium	28873510	2018
6232	Kluyveromyces lactis	28872041	8160
6233	Talaromyces funiculosus	28856914	432
6234	Pseudonocardiales bacterium	28856662	2954
6235	Pseudoscolia sinaitica	28843716	22577
6236	Liris sp. AD-2014	28840977	17615
6237	Paracoccidioides brasiliensis Pb03	28838987	497
6238	Elasmus sp. AD-2014	28826735	29989
6239	Plasmodium vivax North Korean	28806004	2499
6240	Calocera viscosa TUFC12733	28798163	518
6241	Roseburia intestinalis	28791234	615
6242	Butyriboletus roseoflavus	28791085	3018
6243	Zymoseptoria passerinii SP63	28786283	1517
6244	Macrohomotoma gladiata	28763460	46073
6245	Aspergillus fumigatus Af10	28759120	1129
6246	Ctenactis echinata	28745117	40612
6247	Pallaseopsis kessleri	28725630	44678
6248	Cyphellophora europaea CBS 101466	28719617	106
6249	Trichogramma evanescens	28714513	22041
6250	Haemulon flavolineatum	28707541	66576
6251	Catara rugosicollis	28704341	39320
6252	Enchytraeus crypticus	28698727	24866
6253	Alteromonas mediterranea	28697060	18
6254	Xylocopa violacea	28691516	21613
6255	Bombus cryptarum	28679375	34267
6256	Leptographium procerum	28678165	2873
6257	Plea minutissima	28673825	41195
6258	Acinetobacter bereziniae	28664267	1132
6259	Andrena fulva	28632352	33809
6260	Marinilabiliales bacterium	28616154	2956
6261	Bdellovibrionaceae bacterium	28610286	1872
6262	Anaerobutyricum hallii	28602202	1232
6263	Phellinidium pouzarii	28597069	1778
6264	Acremonium chrysogenum ATCC 11550	28590524	541
6265	Epichloe bromicola ATCC 200750	28579945	16548
6266	Huntiella savannae	28569921	406
6267	Mastigocoleus testarum BC008	28568270	1153
6268	Psyttalia lounsburyi	28559976	17659
6269	Crepidula fornicata	28556075	39915
6270	Zygaena fausta	28547070	33821
6271	Acantholyda hieroglyphica	28526592	31370
6272	Siraitia grosvenorii	28521498	41038
6273	Pseudogymnoascus sp. VKM F-3775	28506885	6880
6274	Coniosporium apollinis CBS 100218	28506104	241
6275	Torrubiella hemipterigena	28478786	30
6276	Mycolicibacter heraklionensis	28473851	1011
6277	Talaromyces marneffei ATCC 18224	28472355	591
6278	Thalassospira profundimaris	28469756	348
6279	Amorphotheca resinae ATCC 22711	28460037	309
6280	Leptochilus alpestris	28450846	34721
6281	Chaetomium thermophilum var. thermophilum DSM 1495	28439754	113
6282	Coccidioides immitis RMSCC 2394	28438790	527
6283	Thielaviopsis musarum	28430445	562
6284	Sitobion avenae	28419522	34615
6285	Puccinia novopanici	28411926	18961
6286	Candida dubliniensis	28408540	2187
6287	Penicillium coprophilum	28390946	148
6288	Aspergillus fumigatus var. fumigatus	28389709	28
6289	Theocolax elegans	28384346	18919
6290	Stramenopiles sp. TOSAG23-3	28383745	7448
6291	Nylanderia pubens	28382271	46537
6292	Lecanosticta acicola CBS 871.95	28377973	4008
6293	Ceratocystis adiposa	28374572	688
6294	Euodynerus quadrifasciatus	28373284	25064
6295	Herpotrichiellaceae sp. UM238	28364910	218
6296	Salmonella enterica subsp. enterica serovar Uganda	28362033	406
6297	Pseudogymnoascus destructans 20631-21	28356405	3579
6298	Salmonella enterica subsp. enterica serovar Miami	28355522	1500
6299	Babesia bigemina	28340487	1821
6300	Aphelonotus fraterculus	28337235	35476
6301	Burkholderia oklahomensis C6786	28333534	734
6302	Eurytoma brunniventris	28333188	25677
6303	Dalbulus maidis	28322104	25699
6304	Microphallus sp. 2 LB-2017	28321812	29470
6305	Salmonella enterica subsp. enterica serovar Stanleyville	28314020	87
6306	Sphingobium sp. Z007	28306802	540
6307	Philocaenus barbarus	28301266	20051
6308	Armadillidium vulgare	28288109	25724
6309	Acinetobacter haemolyticus	28280392	496
6310	Fibroporia radiculosa	28269572	1889
6311	Aspergillus campestris IBT 28561	28257496	62
6312	Salmonella enterica subsp. enterica serovar Telelkebir	28249983	470
6313	Rasamsonia emersonii CBS 393.64	28248805	862
6314	Saitoella complicata NRRL Y-17804	28243901	203
6315	Salmonella enterica subsp. enterica serovar Pomona	28242456	610
6316	Mesembrina meridiana	28235401	26099
6317	Tetraselmis subcordiformis	28212462	37983
6318	Salmonella enterica subsp. enterica serovar Hvittingfoss	28209485	403
6319	Plasmodium falciparum 366.1	28202648	1321
6320	Dasymutilla gloriosa	28196332	26284
6321	Pleurobrachia pileus	28186951	35322
6322	Cryptococcus sp. JCM 24511	28180937	55
6323	Diachasmimorpha longicaudata	28180214	51767
6324	Aspergillus chevalieri	28176000	377
6325	Aureobasidium sp. FSWF8-4	28173731	167
6326	Lactobacillus paraplantarum	28153582	757
6327	Furculomyces boomerangus	28146174	1329
6328	Ramichloridium luteum	28145986	159
6329	Plasmodium falciparum 318.1	28145742	1447
6330	Leptospira interrogans serovar Canicola	28132876	695
6331	Naegleria fowleri	28109043	708
6332	Plasmodium vivax Brazil I	28088009	1999
6333	Coccidioides posadasii RMSCC 3488	28086866	287
6334	Nomioides sp. AD-2014	28076986	31377
6335	candidate division KSB1 bacterium	28062528	4872
6336	Eucera syriaca	28060120	27209
6337	Smittium angustum	28052153	1289
6338	uncultured marine bacterium	28047257	29453
6339	Penicillium roqueforti FM164	28045214	457
6340	Taxus baccata	28040969	24190
6341	Andrena cineraria	28040279	36999
6342	Clostridium baratii	28036737	313
6343	Triarthria setipennis	28030014	24836
6344	Nannochloropsis oceanica OZ-1	28021914	1871
6345	Microcyclosporella mali	28018598	180
6346	Selenomonas ruminantium	28018539	568
6347	Salmonella enterica subsp. enterica serovar Eastbourne	27993512	1164
6348	Aspergillus sclerotialis	27987696	7498
6349	Tremella mesenterica DSM 1558	27987508	484
6350	uncultured gamma proteobacterium	27965190	30531
6351	Leeuwenhoekiella sp.	27940512	887
6352	Leptomonas seymouri	27931453	1301
6353	Plasmodium vivax Mauritania I	27926677	1510
6354	Omphalotus olearius VT 653.13	27923065	2192
6355	Anthidium manicatum	27910036	22845
6356	Pteridium aquilinum subsp. aquilinum	27901883	51880
6357	Variovorax boronicumulans	27899857	255
6358	Cladophialophora yegresii CBS 114405	27898422	8
6359	Mycolicibacter sinensis	27895213	731
6360	Stylops melittae	27883371	19872
6361	Dufourea dentiventris	27879714	35252
