Rank	Organism	Nucleotides	Entries
5062	Streptococcus oralis subsp. oralis	33334427	282
5063	Coprinopsis strossmayeri	33328248	639
5064	Aspidistra saxicola	33298526	93944
5065	Delftia tsuruhatensis	33291641	604
5066	Rhizopogon villosulus	33275747	17983
5067	Mycosphaerella arachidis	33253487	512
5068	Melampsora pinitorqua Mpini7	33250780	15326
5069	Choristoneura fumiferana	33240855	69231
5070	Bipolaris sorokiniana ND90Pr	33212636	503
5071	Sporothrix brasiliensis 5110	33205847	13
5072	Zymoseptoria ardabiliae STIR04_3.13.1	33190438	1045
5073	Desulfuromonas sp.	33186251	1986
5074	Serratia plymuthica	33174572	598
5075	Pharyngomonas kirbyi	33135478	30090
5076	Metschnikowia dekortorum	33133446	1448
5077	Amanita thiersii Skay4041	33130127	2164
5078	Eucommia ulmoides	33129917	58673
5079	Aspergillus versicolor CBS 583.65	33121003	129
5080	Plasmodium gonderi	33119643	776
5081	Geobacillus stearothermophilus	33106976	3985
5082	Streptomyces mirabilis	33105849	430
5083	Solea solea	33089040	45159
5084	Punctularia strigosozonata HHB-11173 SS5	33070072	854
5085	Chlorociboria aeruginascens	33069829	608
5086	Salmonella enterica subsp. enterica serovar Baildon	33053250	469
5087	Penicillium nalgiovense	33045381	2025
5088	Centaurea maculosa	33037554	45096
5089	Penicillium expansum T01	33032596	527
5090	Nyssomyia neivai	33030419	23932
5091	Absidia caerulea	33021340	38500
5092	Curvularia sp. IFB-Z10	33010211	136
5093	Pectinophora gossypiella	33004631	23707
5094	Bacillus thuringiensis serovar kurstaki	32992927	1635
5095	Heterostelium album PN500	32940433	63
5096	Penicillium flavigenum	32939634	323
5097	Aspergillus sclerotiorum	32925819	5294
5098	Streptomyces griseus	32923623	2320
5099	Catenuloplanes japonicus	32923096	406
5100	Salmonella enterica subsp. enterica serovar Chester	32917452	1288
5101	Leishmania major strain Friedlin	32908310	70
5102	Pseudogymnoascus sp. VKM F-4517 (FW-2822)	32880410	5738
5103	Zymoseptoria ardabiliae STIR04_3.3.2	32856836	1175
5104	Calocera cornea HHB12733	32836652	1032
5105	Acidiferrobacteraceae bacterium	32826926	1331
5106	Bipolaris victoriae FI3	32820081	714
5107	Cordyceps confragosa	32807541	5105
5108	Dromaius novaehollandiae	32803285	23930
5109	Zymoseptoria pseudotritici STIR04_5.3	32796701	1146
5110	Stramenopiles sp. TOSAG23-2	32777773	9502
5111	Boletopsis grisea	32774528	18327
5112	Albugo laibachii Nc14	32766811	3827
5113	Endoconidiophora laricicola	32730736	965
5114	Saccharothrix syringae	32718481	573
5115	Human papillomavirus type 16	32689499	9174
5116	Brevibacillus brevis	32686863	890
5117	Verticillium alfalfae	32678853	61
5118	Penicillium polonicum	32674670	485
5119	Streptococcus oralis subsp. tigurinus	32667208	412
5120	Escherichia coli O119:H6	32653377	11253
5121	Metschnikowia arizonensis	32645244	2047
5122	Batrachochytrium salamandrivorans	32639537	5362
5123	Paracoccidioides lutzii Pb01	32625382	673
5124	Trichoderma koningii	32624762	483
5125	Corollospora maritima	32619403	29210
5126	Pseudogymnoascus sp. VKM F-4519 (FW-2642)	32578210	3348
5127	Endoconidiophora polonica	32566678	1093
5128	Phycomyces blakesleeanus	32540287	47967
5129	Cordyceps brongniartii RCEF 3172	32515992	241
5130	Ophiostoma piceae UAMH 11346	32504266	381
5131	Trichoderma reesei RUT C-30	32500589	680
5132	Zymoseptoria pseudotritici STIR04_5.9.1	32496248	1150
5133	Leishmania braziliensis MHOM/BR/75/M2903	32474154	3934
5134	Aspergillus novofumigatus IBT 16806	32440129	62
5135	Rhinocladiella mackenziei CBS 650.93	32433268	130
5136	Aliivibrio wodanis	32415952	562
5137	Emergomyces pasteuriana Ep9510	32410993	1643
5138	Sporothrix schenckii 1099-18	32375103	16
5139	Aspergillus udagawae	32372186	1334
5140	Uroleptopsis citrina	32363268	42428
5141	Trametes coccinea BRFM310	32345992	492
5142	Epichloe elymi E56	32335089	6988
5143	Blastomyces percursus	32315537	3877
5144	Bipolaris maydis ATCC 48331	32310531	1029
5145	Cordyceps sp. RAO-2017	32302071	3398
5146	Thalassiosira pseudonana CCMP1335	32285625	126
5147	Boechera holboellii	32272340	36475
5148	Flavonifractor plautii	32257237	1607
5149	Penicillium rubens Wisconsin 54-1255	32229624	52
5150	Phakopsora pachyrhizi	32218538	37696
5151	Pyrenophora seminiperda CCB06	32216921	660
5152	Spraguea lophii	32215012	26336
5153	Cordyceps militaris CM01	32212078	597
5154	Amblyomma sculptum	32209827	39730
5155	Penicillium chrysogenum NCPC10086	32204491	327
5156	Spirostomum sp. Valltjaern	32189488	33756
5157	Sporothrix schenckii ATCC 58251	32188092	125
5158	Penicillium steckii	32174465	205
5159	Streptomyces diastatochromogenes	32173294	2542
5160	Penicillium raistrickii	32169475	34101
5161	Quercus petraea	32168078	58455
5162	Shiraia sp. slf14	32149759	295
5163	Basidioascus undulatus	32142207	3009
5164	Phyllosticta citricarpa	32138252	7398
5165	Trichothecium ovalisporum	32132259	1638
5166	Mycobacterium marinum	32126647	2022
5167	Leishmania infantum JPCM5	32122061	76
5168	Sphaerulina populicola P02.02b	32109499	2873
5169	Leishmania mexicana MHOM/GT/2001/U1103	32108741	588
5170	Trichoderma parareesei	32108402	949
5171	Leptosphaeria biglobosa 'thlaspii' group	32105549	245
5172	Zymoseptoria pseudotritici STIR04_4.3.1	32097292	1069
5173	Claviceps purpurea 20.1	32091443	191
5174	Weissella cibaria	32077373	828
5175	Leishmania braziliensis MHOM/BR/75/M2904	32068771	138
5176	Metschnikowia kamakouana	32041303	2064
5177	Albugo laibachii Alem1	32039523	3544
5178	Bipolaris oryzae	32038924	2166
5179	Helicocarpus griseus UAMH5409	32035056	546
5180	Leucocoprinus sp. HH-2015e	32027966	32358
5181	Endotrypanum monterogeii	32016197	3529
5182	enrichment culture	32015851	1850
5183	Metarhizium rileyi RCEF 4871	32013981	389
5184	Plasmodium falciparum 303.1	32008239	3293
5185	Phyllosticta citricarpa CGMCC3.14348	32007210	6716
5186	Pseudogymnoascus sp. VKM F-4515 (FW-2607)	32006932	2437
5187	Parageobacillus thermoglucosidasius	31997037	700
5188	Daedalea quercina L-15889	31939579	1025
5189	Leishmania major strain LV39c5	31923375	1667
5190	Streptomyces albus	31915243	263
5191	Penicillium nalgiovense FM193	31907328	974
5192	Anaerolineaceae bacterium	31905834	505
5193	Thaumetopoea pityocampa	31878551	35144
5194	Rhizobium leguminosarum bv. viciae	31832659	2045
5195	Zymoseptoria tritici STIR04 A48b	31794146	940
5196	Mucor ambiguus	31789875	8423
5197	Aspergillus fischeri NRRL 181	31779451	541
5198	Thermoascus crustaceus	31772394	193
5199	Ophiostoma novo-ulmi subsp. novo-ulmi H327	31771838	161
5200	Streptomyces purpeochromogenes	31768426	467
5201	Aspergillus parasiticus	31765036	3831
5202	Premolis semirufa	31761469	42414
5203	Phellinus noxius	31746149	244
5204	Trichoderma longibrachiatum SMF2	31733915	316
5205	Phialophora americana	31720933	290
5206	Plasmodium cynomolgi	31711952	493
5207	Conidiobolus coronatus NRRL 28638	31710767	8113
5208	Sanghuangporus baumii	31692591	283
5209	Amblyomma americanum	31688824	56378
5210	Paraheptagyia tonnoiri	31685376	28469
5211	Apiotrichum veenhuisii	31631505	52
5212	Zymoseptoria pseudotritici STIR04_2.2.1	31623993	978
5213	Xanthomonas citri pv. malvacearum	31613645	348
5214	Psyttalia concolor	31589875	29514
5215	Escovopsis sp. Ae720	31556317	234
5216	Penicillium expansum NRRL 62431	31548629	4776
5217	Cylindrobasidium torrendii FP15055 ss-10	31547031	1222
5218	Babesia bovis	31537534	24405
5219	Leptosphaeria maculans 'lepidii' group	31535033	127
5220	Plasmodium falciparum 58.1	31530061	2448
5221	Plasmodium falciparum 326.1	31525600	3454
5222	Pseudomonas mediterranea	31521887	492
5223	Leishmania guyanensis	31518575	4839
5224	Nannochloropsis oceanica strain IMET1	31517711	304
5225	Penicillium sp. HKF2	31485534	95
5226	Verruconis gallopava	31484344	770
5227	Penicillium antarcticum	31481305	750
5228	Preussia sp. BSL10	31476171	435
5229	Mycobacterium mucogenicum	31476143	1858
5230	Rattus sp.	31433730	64500
5231	Pseudogymnoascus sp. BL308	31424652	3131
5232	Fusobacterium periodonticum	31414246	204
5233	Lecanicillium sp. LEC01	31407988	794
5234	Streptomyces flaveolus	31402887	784
5235	Albophoma yamanashiensis	31392110	70
5236	Aspergillus thermomutatus	31384010	1139
5237	Streptomyces vinaceus	31334139	1158
5238	Bipolaris oryzae ATCC 44560	31327767	671
5239	Leishmania tropica L590	31323415	1938
5240	Bacteroides xylanisolvens	31322435	1476
5241	Aspergillus nidulans FGSC A4	31317499	1024
5242	Pseudogymnoascus sp. 04NY16	31316047	3120
5243	Aspergillus wentii DTO 134E9	31295010	118
5244	Geotrichum fermentans	31284534	3829
5245	Plasmodium yoelii yoelii	31273355	20526
5246	Euonymus alatus	31263186	51439
5247	Phellinus noxius OVT-YTM/97	31259288	1434
5248	Penicillium expansum YT02	31251972	52
5249	Penicillium oxalicum	31250160	1081
5250	Bipolaris zeicola 26-R-13	31249390	882
5251	Tolypocladium ophioglossoides CBS 100239	31245833	172
5252	Agaricus bisporus var. burnettii JB137-S8	31234014	2526
5253	Rhizophagus intraradices	31223071	48842
5254	Clostridium baratii	31208091	350
5255	Ferdinandea cuprea	31192833	32509
5256	Trichoderma longibrachiatum ATCC 18648	31192646	1489
5257	Huntiella omanensis	31172479	6566
5258	Aspergillus lentulus	31168879	369
5259	Leishmania major strain SD 75.1	31157250	891
5260	Priacma serrata	31146901	40455
5261	Panicum hallii var. filipes	31136936	58652
5262	Zymoseptoria ardabiliae STIR04_1.1.2	31136334	705
5263	Cavenderia fasciculata	31135597	67
5264	uncultured Eubacterium sp.	31134716	1639
5265	Ostreococcus tauri	31130713	2820
5266	Pinus contorta	31117251	40623
5267	Penicillium vulpinum	31083180	694
5268	Phaeobacter gallaeciensis	31065736	104
5269	Lichtheimia ramosa	31043338	507
5270	Herpetomonas muscarum	31020254	10395
5271	Heterobasidion annosum 03012	31009201	2415
5272	Leishmania turanica	31009131	1821
5273	Cordyceps tenuipes	30994862	873
5274	Leishmania aethiopica L147	30987240	1758
5275	Acropora hyacinthus	30987224	82433
5276	Verrucomicrobia bacterium	30986860	1991
5277	Acytostelium subglobosum LB1	30977031	371
5278	Trypanoplasma borreli	30972985	31456
5279	Emmonsia parva UAMH 139	30969503	3706
5280	Leishmania panamensis MHOM/COL/81/L13	30965649	3163
5281	Zymoseptoria ardabiliae STIR04_1.1.1	30957533	769
5282	Plantago ovata	30907215	56304
5283	Agaricus bisporus var. bisporus	30898406	127
5284	Coniochaeta hoffmannii	30889000	954
5285	Talaromyces atroroseus	30888164	101
5286	Leishmania gerbilli	30886265	1326
5287	Leclercia adecarboxylata	30886233	536
5288	Blastocystis sp. subtype 6	30874695	1777
5289	Moelleriella libera RCEF 2490	30871875	97
5290	Larix kaempferi	30862214	57833
5291	Leishmania panamensis	30858825	213
5292	Tolypocladium sp. Salcha MEA-2	30833522	45
5293	Syncephalastrum racemosum	30827990	161
5294	Idiomarina sp.	30804760	1291
5295	Yersinia rohdei	30800359	485
5296	Fragaria vesca	30785290	45916
5297	Leishmania arabica	30785264	1547
5298	Cuscuta suaveolens	30785183	30896
5299	Ceratocystis eucalypticola	30783356	1068
5300	Pseudomonas savastanoi pv. phaseolicola	30777107	774
5301	Apiotrichum laibachii	30750196	140
5302	Telmatopelopia nemorum	30719176	27546
5303	Pectobacterium atrosepticum	30709122	1036
5304	Emmonsia crescens UAMH 3008	30697411	1734
5305	Pseudomonas savastanoi pv. glycinea	30690674	1213
5306	Phellinus lamaoensis	30688112	78
5307	Glomeris pustulata	30664885	81673
5308	Histoplasma capsulatum NAm1	30656846	2878
5309	Penicillium oxalicum JU-A10-T	30639660	482
5310	Leptomonas pyrrhocoris	30632322	304
5311	uncultured Olsenella sp.	30622512	2590
5312	Ceratocystis cacaofunesta	30604294	627
5313	Burkholderia seminalis	30579297	255
5314	Pseudomonas moraviensis	30568497	129
5315	Agaricus bisporus var. bisporus H97	30553794	17
5316	Pseudogymnoascus pannorum var. pannorum	30546660	611
5317	Plasmodium falciparum 365.1	30531983	8878
5318	Leishmania sp. MAR LEM2494	30528164	628
5319	Centaurea solstitialis	30526511	40480
5320	Mrakia blollopis	30525581	234
5321	Entamoeba dispar SAW760	30503664	13553
5322	Leishmania enriettii	30486258	1225
5323	Gymnodinium catenatum	30485208	67398
5324	Metarhizium album ARSEF 1941	30449065	257
5325	Amanita jacksonii TRTC168611	30432420	5557
5326	Clostridium saccharobutylicum	30406949	197
5327	Lactobacillus plantarum subsp. plantarum	30395864	1490
5328	Acetobacter tropicalis	30390839	1735
5329	Oncorhynchus masou masou	30371967	195954
5330	Phialophora attae	30363635	131
5331	Ochrobactrum anthropi	30340441	9897
5332	Verticillium alfalfae VaMs.102	30331758	4149
5333	Streptococcus sanguinis	30330612	4168
5334	Amycolatopsis jejuensis	30314930	411
5335	Phlebopus portentosus	30289675	337
5336	Histoplasma capsulatum G186AR	30284370	360
5337	Pseudogymnoascus destructans M1379	30282683	5304
5338	Limecola balthica balthica	30262941	22635
5339	Bipolaris maydis	30261848	29740
5340	Pseudogymnoascus sp. VKM F-103	30255792	1794
5341	Enterococcus casseliflavus	30255339	6092
5342	Metschnikowia colocasiae	30227537	2326
5343	Tolypocladium inflatum NRRL8044	30217656	194
5344	Trypanosoma theileri	30191851	934
5345	Populus nigra	30186371	55005
5346	Armillaria ostoyae RNA1	30165940	41592
5347	Bacillus stratosphericus	30165093	1284
5348	Ceratocystis fimbriata CBS 114723	30159987	399
5349	Plasmodium falciparum 398.1	30157280	875
5350	Plasmodium brasilianum	30155887	1034
5351	Balansia obtecta B249	30153538	1552
5352	Penicillium oxalicum 114-2	30143768	345
5353	Heliconius timareta ssp. NG-2008	30134152	54309
5354	Geosmithia putterillii	30116275	364
5355	Moraxella osloensis	30080031	524
5356	Dothistroma septosporum NZE10	30073546	151
5357	Campylobacter hyointestinalis subsp. hyointestinalis	30066784	723
5358	bioreactor sludge metagenome	30054702	7832
5359	Trichosporon akiyoshidainum	30048602	1079
5360	Pasteurella multocida subsp. septica	30032889	344
5361	Pectobacterium parmentieri	30014045	215
5362	Telchin licus	30000750	47741
5363	Neomysis awatschensis	30000282	44285
5364	Escovopsis sp. Ae733	29977691	25
5365	Stramenopiles sp. TOSAG41-1	29969996	10087
5366	Cercospora sojina S9	29949529	1804
5367	Cladophialophora carrionii	29944426	287
5368	Escovopsis sp. Ae724	29914325	17
5369	Aethionema grandiflorum	29902434	36638
5370	Saccharomycopsis fodiens	29901013	48
5371	Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775	29889136	646
5372	Enterobacter hormaechei subsp. hormaechei	29885641	459
5373	Exophiala alcalophila	29883371	64
5374	Acidomyces richmondensis BFW	29881638	3165
5375	Phanerochaete chrysosporium RP-78	29881517	1329
5376	Geosmithia flava	29850678	1855
5377	Chromobacterium vaccinii	29849596	563
5378	Plecoglossus altivelis altivelis	29847710	62718
5379	Prorocentrum minimum	29818699	17044
5380	Penicillium chrysogenum KF-25	29812012	1577
5381	Brucella canis	29798253	269
5382	Ambystoma tigrinum	29783233	38248
5383	Streptococcus agalactiae serogroup III	29773501	618
5384	Byssochlamys spectabilis No. 5	29762401	1053
5385	Tipula maxima	29757628	49336
5386	Osmerus mordax	29729880	38264
5387	Sclerotinia homoeocarpa LT30	29725518	31623
5388	Emmonsia sp. CAC-2015a	29708924	4444
5389	uncultured Pseudomonas sp.	29698729	59297
5390	Phlebiopsis gigantea 11061_1 CR5-6	29698038	1892
5391	Phaeobacter piscinae	29679017	84
5392	Epichloe gansuensis var. inebrians E818	29675754	4996
5393	Thielaviopsis euricoi	29647719	50
5394	Taraxacum officinale	29635678	41850
5395	Salmonella enterica subsp. enterica serovar Rissen	29633494	1489
5396	[no name:1697390]	29630988	589
5397	Leishmania amazonensis	29626169	3905
5398	Tilletia caries	29623318	3026
5399	Aureobasidium pullulans EXF-150	29585801	209
5400	Thermomucor indicae-seudaticae	29580591	1969
5401	Pseudomonas parafulva	29555224	394
5402	Ralstonia mannitolilytica	29547605	263
5403	Pseudonocardia autotrophica	29544784	490
5404	SAR116 cluster bacterium	29541217	1484
5405	Alternaria brassicicola ATCC 96836	29536471	3280
5406	Rhizopogon vulgaris	29526874	7176
5407	Amycolatopsis vancoresmycina	29521372	254
5408	Lysinibacillus fusiformis	29520646	1085
5409	Aspergillus pseudoterreus	29519935	278
5410	Exophiala sideris	29519698	126
5411	Thielaviopsis ethacetica	29504198	142
5412	Dehalococcoides mccartyi	29500051	1192
5413	Paracoccidioides brasiliensis Pb18	29473692	559
5414	Plasmodium falciparum 383.1	29458568	1726
5415	Pseudogymnoascus pannorum var. pannorum M1372	29455898	971
5416	Streptococcus cristatus	29447347	1875
5417	Enterobacter bugandensis	29439613	79
5418	Trifolium repens	29427637	50452
5419	Mesorhizobium plurifarium	29393250	606
5420	Streptomyces antibioticus	29392665	617
5421	Staphylococcus intermedius	29369431	663
5422	Ignavibacteriae bacterium	29349427	2178
5423	Xanthomonas translucens pv. graminis	29339238	1951
5424	Hyles euphorbiae	29321158	36739
5425	Aspergillus fumigatus Z5	29303499	569
5426	Aspergillus terreus NIH2624	29255258	281
5427	Ceratocystis platani	29222861	1280
5428	Licmophora abbreviata	29217857	7739
5429	Choanephora cucurbitarum	29138344	2877
5430	Pseudomonas trivialis	29126024	253
5431	Aspergillus fumigatus A1163	29098924	140
5432	Hemiaulus sinensis	29078853	33722
5433	Leucocoprinus sp. HH-2015c	29078842	18000
5434	Byssochlamys sp. BYSS01	29074643	394
5435	Coccidioides immitis RS	29025054	18
5436	Salmonella enterica subsp. enterica serovar Urbana	28993059	969
5437	Aspergillus fumigatus Af293	28982878	164
5438	Cladophialophora carrionii CBS 160.54	28979941	102
5439	Tilletia controversa	28979241	3818
5440	Claviceps paspali RRC 1481	28974307	2304
5441	Saccharomycopsis fermentans	28933957	79
5442	Sphaerulina musiva SO2202	28917357	458
5443	Anthonomus grandis	28907764	46737
5444	Aspergillus fumigatus AF210	28902779	447
5445	Capronia epimyces CBS 606.96	28889638	18
5446	Chromobacterium subtsugae	28884126	984
5447	Zancudomyces culisetae	28879946	2045
5448	Starmerella bombicola	28864888	1048
5449	Pseudomonas syringae pv. cerasicola	28852185	2072
5450	Kluyveromyces lactis	28844079	8127
5451	Paracoccidioides brasiliensis Pb03	28838987	497
5452	Plasmodium vivax North Korean	28806004	2499
5453	Calocera viscosa TUFC12733	28798163	518
5454	Zymoseptoria passerinii SP63	28786283	1517
5455	Wickerhamiella versatilis	28782620	1192
5456	Aspergillus fumigatus Af10	28759120	1129
5457	[Clostridium] clostridioforme	28741416	819
5458	Cyphellophora europaea CBS 101466	28719617	106
5459	Salmonella enterica subsp. enterica serovar Meleagridis	28717694	318
5460	Alteromonas mediterranea	28697060	18
5461	Streptomyces sp. SceaMP-e96	28688536	326
5462	Klebsiella pneumoniae UHKPC45	28676682	230
5463	Cosmocomoidea morgani	28673787	32684
5464	Leptographium procerum	28673047	2866
5465	Caragana korshinskii	28670665	91937
5466	Pseudonectria foliicola	28670411	440
5467	Marinilabiliales bacterium	28614662	2955
5468	Bradyrhizobium diazoefficiens	28605846	212
5469	Acremonium chrysogenum ATCC 11550	28590524	541
5470	Epichloe bromicola ATCC 200750	28579945	16548
5471	Haliotis midae	28573531	68606
5472	Huntiella savannae	28569921	406
5473	Mastigocoleus testarum BC008	28568270	1153
